name,available,from_bus_name,from_bus_id,to_bus_name,to_bus_id,r,x,b,rating,angle_limits,from_bus_voltage,to_bus_voltage,from_bus_area,to_bus_area,active_power_flow,reactive_power_flow
bus-6431-bus-6434-i_8032,true,bus-6431,6431,bus-6434,6434,0.0384244182,0.0304085368,"(from = 0.000160255846, to = 0.000160255846)",0.24,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3181-bus-3140-i_1573,true,bus-3181,3181,bus-3140,3140,2.65136538e-5,0.00018470412,"(from = 1.67428774e-5, to = 1.67428774e-5)",2.5,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-8604-bus-1897-i_9914,true,bus-8604,8604,bus-1897,1897,0.00384653956,0.0272056484,"(from = 0.001800077135, to = 0.001800077135)",2.3,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-7594-bus-8414-i_9999,true,bus-7594,7594,bus-8414,8414,4.88388252e-5,0.000342446363,"(from = 0.000291496541, to = 0.000291496541)",3.66,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-1963-bus-2710-i_647,true,bus-1963,1963,bus-2710,2710,0.000877034139,0.00242932105,"(from = 1.678598555e-5, to = 1.678598555e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3410-bus-3411-i_2096,true,bus-3410,3410,bus-3411,3411,6.75574868e-5,0.000444800793,"(from = 0.0004303048535, to = 0.0004303048535)",3.66,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-557-bus-4820-i_4906,true,bus-557,557,bus-4820,4820,0.00066524569,0.00466457563,"(from = 0.00397060727, to = 0.00397060727)",3.66,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-4796-bus-1705-i_4782,true,bus-4796,4796,bus-1705,1705,0.0213560228,0.0154380884,"(from = 9.79949075e-5, to = 9.79949075e-5)",0.24,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-116-bus-148-i_3505,true,bus-116,116,bus-148,148,0.02379209,0.0427634077,"(from = 0.000321438395, to = 0.000321438395)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4171-bus-644-i_3685,true,bus-4171,4171,bus-644,644,0.00843306489,0.0241870419,"(from = 0.0001556839325, to = 0.0001556839325)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3510-bus-6-i_2294,true,bus-3510,3510,bus-6,6,0.0722418169,0.143039407,"(from = 0.00087880391, to = 0.00087880391)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5173-bus-7661-i_4958,true,bus-5173,5173,bus-7661,7661,0.0130826252,0.0678222337,"(from = 0.00399323696, to = 0.00399323696)",1.85,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-2118-bus-4408-i_4070,true,bus-2118,2118,bus-4408,4408,0.00381292494,0.00389335029,"(from = 2.538112425e-5, to = 2.538112425e-5)",0.3,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6140-bus-6142-i_7519,true,bus-6140,6140,bus-6142,6142,0.00030032636,0.00146619762,"(from = 1.28598555e-5, to = 1.28598555e-5)",0.96,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7830-bus-8261-i_4985,true,bus-7830,7830,bus-8261,8261,2.39420204e-5,0.000231734644,"(from = 0.000409768514, to = 0.000409768514)",14.62,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-5848-bus-4899-i_5044,true,bus-5848,5848,bus-4899,4899,0.00421894658,0.00673416682,"(from = 6.4920466e-5, to = 6.4920466e-5)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2504-bus-8235-i_187,true,bus-2504,2504,bus-8235,8235,0.00567908497,0.0145986603,"(from = 0.00087165221, to = 0.00087165221)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-3005-bus-3007-i_1290,true,bus-3005,3005,bus-3007,3007,0.00661494579,0.0691618407,"(from = 0.0056167062, to = 0.0056167062)",3.17,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-52-bus-48-i_2471,true,bus-52,52,bus-48,48,0.0131105703,0.0304336226,"(from = 0.00223569283, to = 0.00223569283)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-3463-bus-3459-i_2191,true,bus-3463,3463,bus-3459,3459,0.000887904941,0.00206104234,"(from = 0.000151402313, to = 0.000151402313)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-592-bus-2796-i_2431,true,bus-592,592,bus-2796,2796,0.100390033,0.287987751,"(from = 0.00185413292, to = 0.00185413292)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2610-bus-8709-i_411,true,bus-2610,2610,bus-8709,8709,0.0224469762,0.0246888728,"(from = 0.00013792122, to = 0.00013792122)",0.3,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7550-bus-2121-i_9873,true,bus-7550,7550,bus-2121,2121,0.000838473779,0.00283956867,"(from = 0.010751414, to = 0.010751414)",3.66,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-4050-bus-4053-i_3459,true,bus-4050,4050,bus-4053,4053,2.89673731e-5,8.02375245e-5,"(from = 5.5442071e-7, to = 5.5442071e-7)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5425-bus-5432-i_6145,true,bus-5425,5425,bus-5432,5432,0.0546422073,0.156729451,"(from = 0.001008886825, to = 0.001008886825)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6037-bus-8580-i_7340,true,bus-6037,6037,bus-8580,8580,0.00563320116,0.011576477,"(from = 9.2392415e-5, to = 9.2392415e-5)",0.57,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3997-bus-1258-i_3338,true,bus-3997,3997,bus-1258,1258,0.00100145184,0.0104651259,"(from = 0.00084923143, to = 0.00084923143)",3.17,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-4012-bus-637-i_3367,true,bus-4012,4012,bus-637,637,0.000147217449,0.000372897531,"(from = 3.091343555e-6, to = 3.091343555e-6)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-8195-bus-4548-i_4283,true,bus-8195,8195,bus-4548,4548,0.000116553062,0.000239521582,"(from = 1.911632305e-6, to = 1.911632305e-6)",0.57,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5314-bus-6566-i_5908,true,bus-5314,5314,bus-6566,6566,0.00243315085,0.00630591671,"(from = 4.99035911e-5, to = 4.99035911e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4224-bus-4221-i_3800,true,bus-4224,4224,bus-4221,4221,0.00231168293,0.00878678242,"(from = 0.000593083005, to = 0.000593083005)",1.59,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-4860-bus-6570-i_4954,true,bus-4860,4860,bus-6570,6570,0.0100751544,0.0297039997,"(from = 0.0016661972, to = 0.0016661972)",1.28,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-7460-bus-964-i_9718,true,bus-7460,7460,bus-964,964,0.000590288544,0.00106096599,"(from = 7.97488705e-6, to = 7.97488705e-6)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3345-bus-3344-i_1976,true,bus-3345,3345,bus-3344,3344,3.51716941e-5,0.000238605972,"(from = 0.000217200492, to = 0.000217200492)",7.32,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-8007-bus-7721-i_3240,true,bus-8007,8007,bus-7721,7721,0.000386238986,0.00102101437,"(from = 7.7596613e-6, to = 7.7596613e-6)",1.28,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5788-bus-5789-i_6882,true,bus-5788,5788,bus-5789,5789,0.00213195053,0.00408283846,"(from = 2.688277655e-5, to = 2.688277655e-5)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-8552-bus-6457-i_4812,true,bus-8552,8552,bus-6457,6457,0.00562817259,0.00445405127,"(from = 2.34732696e-5, to = 2.34732696e-5)",1.44,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4900-bus-4891-i_6922,true,bus-4900,4900,bus-4891,4891,0.00143529991,0.00397567691,"(from = 2.747090895e-5, to = 2.747090895e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3370-bus-1330-i_2035,true,bus-3370,3370,bus-1330,1330,6.91383129e-5,0.000182719457,"(from = 1.031248225e-5, to = 1.031248225e-5)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-6150-bus-6139-i_7502,true,bus-6150,6150,bus-6139,6139,0.0080649205,0.0231311568,"(from = 0.00014888753, to = 0.00014888753)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3568-bus-3559-i_2418,true,bus-3568,3568,bus-3559,3559,0.0286067182,0.0418738339,"(from = 0.000270597562, to = 0.000270597562)",0.35,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7710-bus-8552-i_4811,true,bus-7710,7710,bus-8552,8552,0.0166371231,0.0107712243,"(from = 8.58230125e-5, to = 8.58230125e-5)",1.44,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4165-bus-634-i_3676,true,bus-4165,4165,bus-634,634,0.000473221013,0.00131078792,"(from = 9.0572083e-6, to = 9.0572083e-6)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2416-bus-8021-i_8338,true,bus-2416,2416,bus-8021,8021,0.00198865657,0.00550843504,"(from = 3.80618767e-5, to = 3.80618767e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6888-bus-6887-i_8683,true,bus-6888,6888,bus-6887,6887,0.000337812386,0.000594081066,"(from = 4.672361685e-6, to = 4.672361685e-6)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3808-bus-3952-i_3239,true,bus-3808,3808,bus-3952,3952,0.0127176464,0.0364758011,"(from = 0.0002347831, to = 0.0002347831)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5565-bus-5566-i_6466,true,bus-5565,5565,bus-5566,5566,0.00877848603,0.00786606201,"(from = 6.7361949e-5, to = 6.7361949e-5)",0.3,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7025-bus-6802-i_8482,true,bus-7025,7025,bus-6802,6802,0.031551724,0.0833977042,"(from = 0.004707709285, to = 0.004707709285)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-4737-bus-1633-i_4663,true,bus-4737,4737,bus-1633,1633,0.000791355636,0.00545109248,"(from = 0.004811263125, to = 0.004811263125)",3.66,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-467-bus-6357-i_7903,true,bus-467,467,bus-6357,6357,0.00557403256,0.0105346582,"(from = 7.13157775e-5, to = 7.13157775e-5)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7871-bus-5758-i_6798,true,bus-7871,7871,bus-5758,5758,0.000862532218,0.00294632168,"(from = 2.681465095e-5, to = 2.681465095e-5)",0.8,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5950-bus-423-i_7035,true,bus-5950,5950,bus-423,423,0.000195539779,0.000374472712,"(from = 2.465653705e-6, to = 2.465653705e-6)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2228-bus-6632-i_8193,true,bus-2228,2228,bus-6632,6632,0.000422912123,0.000948810054,"(from = 6.33236055e-6, to = 6.33236055e-6)",0.57,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7028-bus-8199-i_8433,true,bus-7028,7028,bus-8199,8199,0.000420751444,0.00295023986,"(from = 0.002511334145, to = 0.002511334145)",7.32,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-6194-bus-6193-i_7584,true,bus-6194,6194,bus-6193,6193,0.00175661486,0.0145875516,"(from = 0.0001492686615, to = 0.0001492686615)",1.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6228-bus-6412-i_7653,true,bus-6228,6228,bus-6412,6412,0.000673395374,0.00422841496,"(from = 3.868500125e-5, to = 3.868500125e-5)",1.15,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-1240-bus-2368-i_3375,true,bus-1240,1240,bus-2368,2368,0.00278548503,0.025931849,"(from = 0.0002101281625, to = 0.0002101281625)",1.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3527-bus-1397-i_2337,true,bus-3527,3527,bus-1397,1397,0.0543949544,0.0742132339,"(from = 0.000555185495, to = 0.000555185495)",0.35,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4323-bus-574-i_3992,true,bus-4323,4323,bus-574,574,5.94942561e-5,0.000154451755,"(from = 9.03912065e-6, to = 9.03912065e-6)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-7588-bus-7666-i_9984,true,bus-7588,7588,bus-7666,7666,0.00266743347,0.0175642597,"(from = 0.0169943409, to = 0.0169943409)",3.66,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-7159-bus-7154-i_9153,true,bus-7159,7159,bus-7154,7154,0.00479681593,0.013104351,"(from = 9.31573e-5, to = 9.31573e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-8574-bus-4099-i_918,true,bus-8574,8574,bus-4099,4099,0.00173007907,0.00854684125,"(from = 0.00060188807, to = 0.00060188807)",1.91,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-3609-bus-3631-i_2524,true,bus-3609,3609,bus-3631,3631,0.00807174585,0.0114583748,"(from = 7.8914281e-5, to = 7.8914281e-5)",0.7,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3557-bus-592-i_2414,true,bus-3557,3557,bus-592,592,0.000282823285,0.000716383184,"(from = 5.93886085e-6, to = 5.93886085e-6)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-8205-bus-2784-i_841,true,bus-8205,8205,bus-2784,2784,0.19907749,0.376401034,"(from = 0.00254909097, to = 0.00254909097)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6716-bus-4744-i_8317,true,bus-6716,6716,bus-4744,4744,9.18083409e-5,0.000136132476,"(from = 8.56176835e-7, to = 8.56176835e-7)",0.35,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4303-bus-4296-i_3950,true,bus-4303,4303,bus-4296,4296,0.0658498495,0.115809753,"(from = 0.00091086465, to = 0.00091086465)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-1608-bus-8080-i_3242,true,bus-1608,1608,bus-8080,8080,0.00551255697,0.0141705793,"(from = 0.000846092205, to = 0.000846092205)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-2636-bus-8831-i_489,true,bus-2636,2636,bus-8831,8831,7.96961707e-5,0.000813570944,"(from = 0.00129162013, to = 0.00129162013)",7.31,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-3417-bus-3418-i_2111,true,bus-3417,3417,bus-3418,3418,6.42321065e-5,0.000422906374,"(from = 0.0004091239635, to = 0.0004091239635)",3.66,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-4569-bus-112-i_3612,true,bus-4569,4569,bus-112,112,0.0141289641,0.0328020854,"(from = 0.000204177502, to = 0.000204177502)",0.57,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-8422-bus-3479-i_10067,true,bus-8422,8422,bus-3479,3479,0.00465760678,0.0289045631,"(from = 0.00168839289, to = 0.00168839289)",4.1,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-7532-bus-8567-i_9843,true,bus-7532,7532,bus-8567,8567,0.0585866601,0.083169561,"(from = 0.000572801015, to = 0.000572801015)",0.35,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2989-bus-8022-i_2138,true,bus-2989,2989,bus-8022,8022,0.00600105043,0.0413579236,"(from = 0.0365302167, to = 0.0365302167)",3.66,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-2415-bus-2446-i_13,true,bus-2415,2415,bus-2446,2446,0.00268915041,0.0119827433,"(from = 8.51729505e-5, to = 8.51729505e-5)",1.76,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2694-bus-2702-i_656,true,bus-2694,2694,bus-2702,2702,0.00446900341,0.0102671195,"(from = 6.5271164e-5, to = 6.5271164e-5)",0.57,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4436-bus-8524-i_4106,true,bus-4436,4436,bus-8524,8524,0.00702901371,0.0335927381,"(from = 0.000307739301, to = 0.000307739301)",0.96,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7309-bus-840-i_9469,true,bus-7309,7309,bus-840,840,0.0103305783,0.0195243201,"(from = 0.0001321725945, to = 0.0001321725945)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5568-bus-5579-i_6430,true,bus-5568,5568,bus-5579,5579,0.00304958544,0.00697427068,"(from = 7.12631435e-5, to = 7.12631435e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2597-bus-8387-i_377,true,bus-2597,2597,bus-8387,8387,0.000926272218,0.00308994977,"(from = 0.0001889552175, to = 0.0001889552175)",1.42,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-753-bus-2956-i_1205,true,bus-753,753,bus-2956,2956,0.000720793545,0.00154461696,"(from = 1.131953e-5, to = 1.131953e-5)",0.57,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2449-bus-2451-i_67,true,bus-2449,2449,bus-2451,2451,0.000473987286,0.00120059608,"(from = 9.95301585e-6, to = 9.95301585e-6)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-1190-bus-3149-i_1084,true,bus-1190,1190,bus-3149,3149,0.00371377979,0.00981483639,"(from = 0.000553939775, to = 0.000553939775)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-7846-bus-6489-i_8097,true,bus-7846,7846,bus-6489,6489,0.00289092071,0.00553632111,"(from = 3.64529947e-5, to = 3.64529947e-5)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3159-bus-3158-i_1609,true,bus-3159,3159,bus-3158,3158,6.99911914e-5,0.000532297438,"(from = 4.033146595e-5, to = 4.033146595e-5)",2.5,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-4188-bus-4189-i_4316,true,bus-4188,4188,bus-4189,4189,0.00120623244,0.00741150309,"(from = 7.08877465e-5, to = 7.08877465e-5)",1.15,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6198-bus-6195-i_7586,true,bus-6198,6198,bus-6195,6195,0.00949402596,0.0272300158,"(from = 0.000175270623, to = 0.000175270623)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4392-bus-8513-i_2021,true,bus-4392,4392,bus-8513,8513,0.000282897346,0.00205392162,"(from = 0.000171125121, to = 0.000171125121)",2.5,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-6689-bus-6687-i_8289,true,bus-6689,6689,bus-6687,6687,0.00021106314,0.000452295536,"(from = 3.314590615e-6, to = 3.314590615e-6)",0.57,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3743-bus-3745-i_2784,true,bus-3743,3743,bus-3745,3745,0.035224162,0.0387423002,"(from = 0.000216429131, to = 0.000216429131)",0.3,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4581-bus-1923-i_4323,true,bus-4581,4581,bus-1923,1923,0.000129781656,0.000432938296,"(from = 2.64748407e-5, to = 2.64748407e-5)",1.42,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-4325-bus-2866-i_1035,true,bus-4325,4325,bus-2866,2866,0.00470787875,0.0331476987,"(from = 0.00454521436, to = 0.00454521436)",3.81,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-1821-bus-1247-i_3384,true,bus-1821,1821,bus-1247,1247,0.000683189872,0.00762248225,"(from = 0.001223439585, to = 0.001223439585)",5.23,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-5297-bus-5295-i_5871,true,bus-5297,5297,bus-5295,5295,0.00211971902,0.00372776442,"(from = 2.93183294e-5, to = 2.93183294e-5)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-5266-bus-8324-i_5835,true,bus-5266,5266,bus-8324,8324,0.0258144558,0.0395449261,"(from = 0.0002324165455, to = 0.0002324165455)",0.35,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3793-bus-3804-i_2880,true,bus-3793,3793,bus-3804,3804,0.000931030155,0.00280224223,"(from = 0.000211387664, to = 0.000211387664)",1.42,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-4622-bus-4621-i_4372,true,bus-4622,4622,bus-4621,4621,7.01593743e-5,0.000645482665,"(from = 0.00061408383, to = 0.00061408383)",4.35,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-2671-bus-2672-i_585,true,bus-2671,2671,bus-2672,2672,0.0288244188,0.0787462824,"(from = 0.000559809045, to = 0.000559809045)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-6902-bus-6903-i_8709,true,bus-6902,6902,bus-6903,6903,0.00153332939,0.00405332311,"(from = 3.08050672e-5, to = 3.08050672e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-1313-bus-2773-i_853,true,bus-1313,1313,bus-2773,2773,0.00125346064,0.00236898067,"(from = 1.60371268e-5, to = 1.60371268e-5)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4134-bus-2189-i_3610,true,bus-4134,4134,bus-2189,2189,0.021767408,0.0333452489,"(from = 0.000195979129, to = 0.000195979129)",0.35,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7553-bus-6587-i_9880,true,bus-7553,7553,bus-6587,6587,0.0135565702,0.0102708722,"(from = 5.92074e-5, to = 5.92074e-5)",0.24,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-2052-bus-6029-i_7325,true,bus-2052,2052,bus-6029,6029,0.00260851083,0.00477769385,"(from = 3.452216655e-5, to = 3.452216655e-5)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-7879-bus-5210-i_5702,true,bus-7879,7879,bus-5210,5210,0.00158197267,0.010189788,"(from = 0.000644078125, to = 0.000644078125)",2.19,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-5070-bus-1990-i_5395,true,bus-5070,5070,bus-1990,1990,0.000342850559,0.00175122699,"(from = 0.0001062132, to = 0.0001062132)",1.85,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-7372-bus-7373-i_9590,true,bus-7372,7372,bus-7373,7373,0.0187997374,0.0372218136,"(from = 0.0002286718415, to = 0.0002286718415)",0.41,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3321-bus-3322-i_1934,true,bus-3321,3321,bus-3322,3322,0.0149888545,0.0389135619,"(from = 0.002277464735, to = 0.002277464735)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-1434-bus-4991-i_5237,true,bus-1434,1434,bus-4991,4991,0.050015109,0.0395813601,"(from = 0.0002085974645, to = 0.0002085974645)",0.24,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-4952-bus-4953-i_5152,true,bus-4952,4952,bus-4953,4953,0.0031916334,0.00827165162,"(from = 6.5459977e-5, to = 6.5459977e-5)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-1474-bus-5079-i_5432,true,bus-1474,1474,bus-5079,5079,0.0162510312,0.0466108164,"(from = 0.0003000254925, to = 0.0003000254925)",0.64,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-1447-bus-4520-i_4237,true,bus-1447,1447,bus-4520,4520,0.000259049294,0.000601316064,"(from = 4.417213065e-5, to = 4.417213065e-5)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-7362-bus-851-i_9578,true,bus-7362,7362,bus-851,851,0.0234046319,0.0183455628,"(from = 9.8578425e-5, to = 9.8578425e-5)",0.24,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
bus-3008-bus-3009-i_1295,true,bus-3008,3008,bus-3009,3009,0.0145843336,0.0378632901,"(from = 0.002215991555, to = 0.002215991555)",1.18,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-7619-bus-1862-i_10157,true,bus-7619,7619,bus-1862,1862,3.26803995e-7,4.22336395e-6,"(from = 0.0001347587545, to = 0.0001347587545)",17.25,"(min = -1.0472, max = 1.0472)",500.0,500.0,0,0,0.0,0.0
bus-8434-bus-3429-i_2132,true,bus-8434,8434,bus-3429,3429,0.00134000615,0.00437048938,"(from = 0.0002797699325, to = 0.0002797699325)",2.84,"(min = -1.0472, max = 1.0472)",115.0,115.0,0,0,0.0,0.0
bus-3434-bus-3437-i_10076,true,bus-3434,3434,bus-3437,3437,0.000564639144,0.00719908253,"(from = 0.0122535354, to = 0.0122535354)",8.34,"(min = -1.0472, max = 1.0472)",230.0,230.0,0,0,0.0,0.0
bus-6693-bus-6694-i_8298,true,bus-6693,6693,bus-6694,6694,0.110922919,0.169934764,"(from = 0.000998811335, to = 0.000998811335)",0.35,"(min = -1.0472, max = 1.0472)",66.0,66.0,0,0,0.0,0.0
