name,available,bus_name,bus_number,area,active_power,reactive_power,max_active_power,max_reactive_power
bus8019,true,bus-8019,8019,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.610361414,0.187873537,0.610361414,0.187873537
bus2327,true,bus-2327,2327,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.803561277,0.240143828,0.8625100000000001,0.240143828
bus7695,true,bus-7695,7695,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.41563540699999996,0.146252707,0.41563540699999996,0.146252707
bus7787,true,bus-7787,7787,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.15004555,0.055714460800000004,0.15004555,0.055714460800000004
bus1694,true,bus-1694,1694,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.179922572,0.0424935705,0.179922572,0.0424935705
bus344,true,bus-344,344,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.7530920329999999,0.232389458,0.7530920329999999,0.232389458
bus639,true,bus-639,639,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.048958207399999995,0.0178353775,0.048958207399999995,0.0178353775
bus3009,true,bus-3009,3009,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0348889314,0.011221345599999998,0.0348889314,0.011221345599999998
bus1195,true,bus-1195,1195,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.13022477500000001,0.0400235539,0.13022477500000001,0.0400235539
bus4517,true,bus-4517,4517,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0820079069,0.0248453536,0.0820079069,0.0248453536
bus507,true,bus-507,507,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.139174381,0.0357572013,0.139174381,0.0357572013
bus2195,true,bus-2195,2195,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0456436246,0.018876370099999998,0.0456436246,0.018876370099999998
bus2198,true,bus-2198,2198,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",1.05460031,0.21359556999999998,1.129976,0.21359556999999998
bus1328,true,bus-1328,1328,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0292059762,0.0100046401,0.0292059762,0.0100046401
bus2320,true,bus-2320,2320,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0928653338,0.0247340379,0.0928653338,0.0247340379
bus992,true,bus-992,992,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.10057152600000001,0.0339418738,0.10057152600000001,0.0339418738
bus506,true,bus-506,506,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0241641371,0.0105915192,0.0241641371,0.0105915192
bus7,true,bus-7,7,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",1.30119494,0.392228971,1.30119494,0.392228971
bus2879,true,bus-2879,2879,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.24633662699999997,0.0722576932,0.26256,0.0722576932
bus707,true,bus-707,707,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0793142179,0.0273160874,0.0793142179,0.0273160874
bus2104,true,bus-2104,2104,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.135941815,0.0383438145,0.135941815,0.0383438145
bus1164,true,bus-1164,1164,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0350921355,0.012750540500000001,0.0350921355,0.012750540500000001
bus620,true,bus-620,620,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0280025822,0.00871710086,0.0280025822,0.00871710086
bus7976,true,bus-7976,7976,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.255568305,0.07668424489999999,0.255568305,0.07668424489999999
bus476,true,bus-476,476,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.608948393,0.0996316661,0.61407,0.0996316661
bus538,true,bus-538,538,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.278742486,0.09529559539999999,0.278742486,0.09529559539999999
bus4166,true,bus-4166,4166,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0601979266,0.0202395134,0.0601979266,0.0202395134
bus2266,true,bus-2266,2266,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0193464081,0.007381022,0.0193464081,0.007381022
bus2151,true,bus-2151,2151,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.284233183,0.0622321902,0.301684,0.0622321902
bus6642,true,bus-6642,6642,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.023253910699999998,0.00825419245,0.023253910699999998,0.00825419245
bus2031,true,bus-2031,2031,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.35370696199999996,0.102617909,0.35370696199999996,0.102617909
bus1472,true,bus-1472,1472,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.273668808,0.0870334038,0.273668808,0.0870334038
bus1267,true,bus-1267,1267,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0554436476,0.0182299682,0.0554436476,0.0182299682
bus1489,true,bus-1489,1489,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0535010687,0.0177423647,0.0535010687,0.0177423647
bus2987,true,bus-2987,2987,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0784665368,0.022189180500000003,0.0784665368,0.022189180500000003
bus958,true,bus-958,958,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0313831107,0.013220909400000001,0.0313831107,0.013220909400000001
bus2963,true,bus-2963,2963,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0589291954,0.0191548324,0.0589291954,0.0191548324
bus360,true,bus-360,360,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.30395055,0.0881165576,0.30395055,0.0881165576
bus952,true,bus-952,952,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0328173634,0.0115107732,0.0328173634,0.0115107732
bus843,true,bus-843,843,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.060744973699999996,0.020032852700000003,0.060744973699999996,0.020032852700000003
bus949,true,bus-949,949,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.09338341639999999,0.029159874000000002,0.09338341639999999,0.029159874000000002
bus2341,true,bus-2341,2341,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.039798579699999996,0.0125898937,0.039798579699999996,0.0125898937
bus346,true,bus-346,346,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.161656272,0.0559328801,0.161656272,0.0559328801
bus2218,true,bus-2218,2218,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.688961368,0.167418643,0.688961368,0.167418643
bus2369,true,bus-2369,2369,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.519484519,0.168218627,0.519484519,0.168218627
bus2278,true,bus-2278,2278,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.013936644199999999,0.00454411342,0.013936644199999999,0.00454411342
bus2144,true,bus-2144,2144,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.167030024,0.0591684894,0.167030024,0.0591684894
bus1218,true,bus-1218,1218,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.05924783040000001,0.0176449004,0.05924783040000001,0.0176449004
bus553,true,bus-553,553,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.223590316,0.073193179,0.223590316,0.073193179
bus7867,true,bus-7867,7867,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.31369959000000003,0.11686842,0.31369959000000003,0.11686842
bus4037,true,bus-4037,4037,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0534706522,0.0194949429,0.0534706522,0.0194949429
bus549,true,bus-549,549,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0918672408,0.0326243955,0.0918672408,0.0326243955
bus4407,true,bus-4407,4407,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0364882651,0.013040022,0.0364882651,0.013040022
bus2502,true,bus-2502,2502,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.10252975599999999,0.0304213302,0.10252975599999999,0.0304213302
bus6553,true,bus-6553,6553,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0582399897,0.0196894038,0.0582399897,0.0196894038
bus4336,true,bus-4336,4336,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0379027238,0.0125770801,0.0379027238,0.0125770801
bus1915,true,bus-1915,1915,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.123749521,0.0349893952,0.123749521,0.0349893952
bus7534,true,bus-7534,7534,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.05026309129999999,0.0191617224,0.05026309129999999,0.0191617224
bus629,true,bus-629,629,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0903653296,0.024634592099999998,0.093065,0.024634592099999998
bus1172,true,bus-1172,1172,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.241929836,0.0715560762,0.241929836,0.0715560762
bus1088,true,bus-1088,1088,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.191130562,0.0549345128,0.191130562,0.0549345128
bus2395,true,bus-2395,2395,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.010997934000000001,0.00424860345,0.010997934000000001,0.00424860345
bus1047,true,bus-1047,1047,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.050061152399999996,0.020970632500000003,0.050061152399999996,0.020970632500000003
bus212,true,bus-212,212,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0982408028,0.032489197500000004,0.098625,0.032489197500000004
bus906,true,bus-906,906,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0467051389,0.0161835233,0.0467051389,0.0161835233
bus67,true,bus-67,67,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0320898239,0.00908876477,0.0320898239,0.00908876477
bus1609,true,bus-1609,1609,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.020190867799999998,0.00611212578,0.020190867799999998,0.00611212578
bus7069,true,bus-7069,7069,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.20661997599999998,0.059014539399999996,0.215316,0.059014539399999996
bus362,true,bus-362,362,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.19848627900000002,0.05721138319999999,0.19848627900000002,0.05721138319999999
bus3899,true,bus-3899,3899,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.285970719,0.075764913,0.294402,0.075764913
bus696,true,bus-696,696,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.231928317,0.0812990633,0.231928317,0.0812990633
bus941,true,bus-941,941,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.049119072800000003,0.014393156899999999,0.049119072800000003,0.014393156899999999
bus3483,true,bus-3483,3483,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.085661597,0.028784417800000003,0.085661597,0.028784417800000003
bus69,true,bus-69,69,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.189960297,0.0626890899,0.189960297,0.0626890899
bus1370,true,bus-1370,1370,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.064543228,0.025413243900000004,0.064543228,0.025413243900000004
bus1225,true,bus-1225,1225,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0476700869,0.014074758599999999,0.0476700869,0.014074758599999999
bus8861,true,bus-8861,8861,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0413416331,0.0123185041,0.0413416331,0.0123185041
bus2980,true,bus-2980,2980,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0199177239,0.00846150641,0.0199177239,0.00846150641
bus7610,true,bus-7610,7610,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0097038824,0.00351165941,0.0097038824,0.00351165941
bus8135,true,bus-8135,8135,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0912881974,0.0317001072,0.0912881974,0.0317001072
bus6802,true,bus-6802,6802,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.125852353,0.035950419,0.125852353,0.035950419
bus6650,true,bus-6650,6650,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.043936355,0.019721769899999998,0.043936355,0.019721769899999998
bus522,true,bus-522,522,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.14778282,0.0278917182,0.148265,0.0278917182
bus637,true,bus-637,637,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.241328054,0.0860126524,0.241328054,0.0860126524
bus8501,true,bus-8501,8501,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.10918737,0.0385592378,0.10918737,0.0385592378
bus4504,true,bus-4504,4504,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0486596765,0.0161559739,0.0486596765,0.0161559739
bus979,true,bus-979,979,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0393827272,0.017739469299999998,0.0393827272,0.017739469299999998
bus1947,true,bus-1947,1947,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.054553900999999995,0.0218625699,0.054553900999999995,0.0218625699
bus1224,true,bus-1224,1224,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.008151520439999999,0.00239367884,0.008151520439999999,0.00239367884
bus7999,true,bus-7999,7999,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.283533737,0.0729465878,0.283533737,0.0729465878
bus1992,true,bus-1992,1992,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.46424225999999996,0.125774853,0.49605899999999997,0.125774853
bus690,true,bus-690,690,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.250720485,0.0766751366,0.250720485,0.0766751366
bus1963,true,bus-1963,1963,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.263128315,0.0706404851,0.263128315,0.0706404851
bus3017,true,bus-3017,3017,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.31095857,0.08083055119999999,0.316926,0.08083055119999999
bus2057,true,bus-2057,2057,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.364830543,0.10007877600000001,0.364830543,0.10007877600000001
bus8571,true,bus-8571,8571,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.519771208,0.146157276,0.519771208,0.146157276
bus1103,true,bus-1103,1103,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.239668877,0.089544774,0.239668877,0.089544774
bus8459,true,bus-8459,8459,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0809380845,0.0264114028,0.0809380845,0.0264114028
bus1493,true,bus-1493,1493,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.09074953949999999,0.0322097861,0.09074953949999999,0.0322097861
bus1034,true,bus-1034,1034,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.08282164180000001,0.03185417,0.08282164180000001,0.03185417
bus6507,true,bus-6507,6507,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.128982711,0.0312941448,0.128982711,0.0312941448
bus1894,true,bus-1894,1894,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0966394922,0.0379472859,0.0966394922,0.0379472859
bus2301,true,bus-2301,2301,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0343545531,0.0123975522,0.0343545531,0.0123975522
bus2069,true,bus-2069,2069,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.44561567599999996,0.117182166,0.44577800000000006,0.117182166
bus867,true,bus-867,867,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.046789889999999994,0.0138507567,0.046789889999999994,0.0138507567
bus3675,true,bus-3675,3675,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.300242724,0.0772093038,0.311318,0.0772093038
bus2109,true,bus-2109,2109,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.683902733,0.16146234499999998,0.7250740000000001,0.16146234499999998
bus2034,true,bus-2034,2034,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.259026624,0.0692267114,0.259026624,0.0692267114
bus2804,true,bus-2804,2804,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.0760194988,0.0274872782,0.0760194988,0.0274872782
bus7539,true,bus-7539,7539,"Area(0, 0.0, 0.0, 0.0, Dict{String, Any}(""I"" => """", ""ARNAME"" => """", ""PTOL"" => """", ""PDES"" => """", ""ISW"" => """"))",0.160644807,0.0425101422,0.160644807,0.0425101422
