name,available,from_bus_name,from_bus_id,to_bus_name,to_bus_id,r,x,primary_shunt,rating,base_voltage_primary,base_voltage_secondary,from_bus_voltage,to_bus_voltage,from_bus_area,to_bus_area,active_power_flow,reactive_power_flow
bus-7866-bus-7867-i_10292,true,bus-7866,7866,bus-7867,7867,0.000316304819,0.0239084198,0.0 + 0.0im,4.558664405,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7675-bus-7676-i_10191,true,bus-7675,7675,bus-7676,7676,0.00145290023,0.0608765195,0.0 + 0.0im,1.79,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8032-bus-8033-i_10379,true,bus-8032,8032,bus-8033,8033,0.00362173919,0.125586286,0.0 + 0.0im,0.8675684699999999,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8343-bus-8344-i_10544,true,bus-8343,8343,bus-8344,8344,0.00249027259,0.0923393077,0.0 + 0.0im,1.18,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7977-bus-7978-i_10351,true,bus-7977,7977,bus-7978,7978,0.00126580019,0.0553154683,0.0 + 0.0im,1.97,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7812-bus-7811-i_10263,true,bus-7812,7812,bus-7811,7811,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8209-bus-8210-i_10472,true,bus-8209,8209,bus-8210,8210,0.0217825809,0.544564523,0.0 + 0.0im,0.2,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8503-bus-8506-i_10630,true,bus-8503,8503,bus-8506,8506,0.00186263566,0.0726427906,0.0 + 0.0im,1.5,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8820-bus-8819-i_10797,true,bus-8820,8820,bus-8819,8819,0.00597037509,0.18954589,0.0 + 0.0im,0.57477357,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7946-bus-7945-i_10333,true,bus-7946,7946,bus-7945,7945,0.0111546968,0.27886742,0.0 + 0.0im,0.3905544235,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8096-bus-8097-i_10412,true,bus-8096,8096,bus-8097,8097,0.0172515837,0.431289591,0.0 + 0.0im,0.252528479,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8516-bus-8517-i_10637,true,bus-8516,8516,bus-8517,8517,0.00149401539,0.0620804804,0.0 + 0.0im,1.75527716,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8782-bus-8783-i_10777,true,bus-8782,8782,bus-8783,8783,0.00433415596,0.145207836,0.0 + 0.0im,0.750314045,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7889-bus-7888-i_10303,true,bus-7889,7889,bus-7888,7888,0.000209047839,0.0156785879,0.0 + 0.0im,9.3112355,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-7694-bus-7693-i_10201,true,bus-7694,7694,bus-7693,7693,0.0110328959,0.275822397,0.0 + 0.0im,0.394866065,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8758-bus-8757-i_10765,true,bus-8758,8758,bus-8757,8757,8.98501939e-5,0.00718801551,0.0 + 0.0im,20.31,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-8679-bus-8678-i_10720,true,bus-8679,8679,bus-8678,8678,0.00553543254,0.18709762,0.0 + 0.0im,0.78,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8582-bus-8581-i_10670,true,bus-8582,8582,bus-8581,8581,0.0111705543,0.279263858,0.0 + 0.0im,0.39,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8289-bus-8288-i_10514,true,bus-8289,8289,bus-8288,8288,0.000260381655,0.0182381389,0.0 + 0.0im,8.00438705,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-7959-bus-7958-i_10340,true,bus-7959,7959,bus-7958,7958,0.00116469925,0.052374164,0.0 + 0.0im,2.08066439,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7635-bus-7634-i_10169,true,bus-7635,7635,bus-7634,7634,0.00755134988,0.241891138,0.0 + 0.0im,0.43,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8282-bus-8283-i_10511,true,bus-8282,8282,bus-8283,8283,0.00506627077,0.165145851,0.0 + 0.0im,0.6597122799999999,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8347-bus-8348-i_10546,true,bus-8347,8347,bus-8348,8348,0.00426659451,0.143357576,0.0 + 0.0im,0.76,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8035-bus-8034-i_10380,true,bus-8035,8035,bus-8034,8034,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8334-bus-8333-i_10538,true,bus-8334,8334,bus-8333,8333,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7832-bus-7833-i_10274,true,bus-7832,7832,bus-7833,7833,0.00479933414,0.157898093,0.0 + 0.0im,0.69,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8766-bus-8765-i_10768,true,bus-8766,8766,bus-8765,8765,0.00527213605,0.179854611,0.0 + 0.0im,0.81141825,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7763-bus-7762-i_10236,true,bus-7763,7763,bus-7762,7762,0.0053922614,0.183162292,0.0 + 0.0im,0.7967621,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8231-bus-8230-i_10483,true,bus-8231,8231,bus-8230,8230,0.0035486998,0.123558875,0.0 + 0.0im,0.881806925,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8710-bus-8709-i_10736,true,bus-8710,8710,bus-8709,8709,0.0155589864,0.388974659,0.0 + 0.0im,0.28,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7797-bus-7796-i_10255,true,bus-7797,7797,bus-7796,7796,0.00269515062,0.0987053435,0.0 + 0.0im,1.1038854200000001,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8151-bus-8152-i_10441,true,bus-8151,8151,bus-8152,8152,0.0116493412,0.291233529,0.0 + 0.0im,0.3739710355,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8119-bus-8120-i_10424,true,bus-8119,8119,bus-8120,8120,0.00447446985,0.149044423,0.0 + 0.0im,0.73099625,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8699-bus-8698-i_10730,true,bus-8699,8699,bus-8698,8698,0.0174260647,0.435651618,0.0 + 0.0im,0.25,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8450-bus-8449-i_10600,true,bus-8450,8450,bus-8449,8449,0.029176668,0.7294167,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8489-bus-8488-i_10622,true,bus-8489,8489,bus-8488,8488,4.00979442e-5,0.00320783553,0.0 + 0.0im,45.51,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-8355-bus-8356-i_10550,true,bus-8355,8355,bus-8356,8356,0.000200642267,0.0140449587,0.0 + 0.0im,7.76,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8568-bus-8567-i_10663,true,bus-8568,8568,bus-8567,8567,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8551-bus-8552-i_10655,true,bus-8551,8551,bus-8552,8552,0.00135427347,0.0579629046,0.0 + 0.0im,1.88,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7788-bus-7789-i_10251,true,bus-7788,7788,bus-7789,7789,0.00239213876,0.0892807824,0.0 + 0.0im,1.2204294500000001,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7914-bus-7913-i_10316,true,bus-7914,7914,bus-7913,7913,0.0131124433,0.327811083,0.0 + 0.0im,0.3322428985,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8354-bus-8353-i_10549,true,bus-8354,8354,bus-8353,8353,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8822-bus-8821-i_10798,true,bus-8822,8822,bus-8821,8821,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8359-bus-8360-i_10552,true,bus-8359,8359,bus-8360,8360,0.0198023463,0.495058657,0.0 + 0.0im,0.22,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8338-bus-8337-i_10540,true,bus-8338,8338,bus-8337,8337,0.0207453151,0.518632879,0.0 + 0.0im,0.21,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7826-bus-7825-i_10270,true,bus-7826,7826,bus-7825,7825,0.00686865242,0.21361509,0.0 + 0.0im,0.62,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8015-bus-8014-i_10369,true,bus-8015,8015,bus-8014,8014,0.00160142413,0.0651988525,0.0 + 0.0im,3.34260898,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7989-bus-7990-i_10357,true,bus-7989,7989,bus-7990,7990,0.000169766842,0.0127325131,0.0 + 0.0im,8.56,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8848-bus-8849-i_10812,true,bus-8848,8848,bus-8849,8849,0.00020908838,0.0165388908,0.0 + 0.0im,6.59,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8286-bus-8287-i_10513,true,bus-8286,8286,bus-8287,8287,0.0217825809,0.544564523,0.0 + 0.0im,0.2,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7623-bus-7624-i_10163,true,bus-7623,7623,bus-7624,7624,0.00254142702,0.0939311428,0.0 + 0.0im,1.16,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8600-bus-8599-i_10679,true,bus-8600,8600,bus-8599,8599,0.00241142282,0.0898823214,0.0 + 0.0im,1.21226056,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7975-bus-7974-i_10350,true,bus-7975,7975,bus-7974,7974,0.000402448353,0.0310160606,0.0 + 0.0im,4.706842464999999,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-8519-bus-8518-i_10638,true,bus-8519,8519,bus-8518,8518,0.00259442125,0.0955785337,0.0 + 0.0im,1.140003525,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8373-bus-8372-i_10559,true,bus-8373,8373,bus-8372,8372,0.00471644972,0.155642841,0.0 + 0.0im,0.7,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8100-bus-8101-i_10414,true,bus-8100,8100,bus-8101,8101,0.00189362913,0.0736243004,0.0 + 0.0im,2.96,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7662-bus-7663-i_10184,true,bus-7662,7662,bus-7663,7663,0.00171082403,0.0683387833,0.0 + 0.0im,1.5944951649999999,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7716-bus-7715-i_10212,true,bus-7716,7716,bus-7715,7715,0.00254020146,0.0938930245,0.0 + 0.0im,1.160470995,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7934-bus-7936-i_10328,true,bus-7934,7934,bus-7936,7936,0.0034723612,0.121436238,0.0 + 0.0im,0.89722367,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8586-bus-8585-i_10672,true,bus-8586,8586,bus-8585,8585,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8550-bus-8549-i_10654,true,bus-8550,8550,bus-8549,8549,0.00447087696,0.148946282,0.0 + 0.0im,0.7314780000000001,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8798-bus-8797-i_10784,true,bus-8798,8798,bus-8797,8797,0.0175703685,0.439259213,0.0 + 0.0im,0.2479467735,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7638-bus-7639-i_10171,true,bus-7638,7638,bus-7639,7639,0.000534784015,0.0303776294,0.0 + 0.0im,7.17522174,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7901-bus-7900-i_10309,true,bus-7901,7901,bus-7900,7900,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7765-bus-7764-i_10237,true,bus-7765,7765,bus-7764,7764,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7775-bus-7774-i_10242,true,bus-7775,7775,bus-7774,7774,0.000883093655,0.0439427403,0.0 + 0.0im,2.07,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7917-bus-7918-i_10318,true,bus-7917,7917,bus-7918,7918,0.00213762333,0.0813151914,0.0 + 0.0im,1.34,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7939-bus-7940-i_10330,true,bus-7939,7939,bus-7940,7940,0.017133079,0.428326974,0.0 + 0.0im,0.2542751475,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8066-bus-8065-i_10395,true,bus-8066,8066,bus-8065,8065,0.00536532692,0.182421115,0.0 + 0.0im,0.8,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7645-bus-7644-i_10174,true,bus-7645,7645,bus-7644,7644,0.0124471891,0.311179727,0.0 + 0.0im,0.3,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7767-bus-7766-i_10238,true,bus-7767,7767,bus-7766,7766,0.029176668,0.7294167,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7988-bus-7987-i_10356,true,bus-7988,7988,bus-7987,7987,0.00323074219,0.114691348,0.0 + 0.0im,0.95,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8579-bus-8580-i_10669,true,bus-8579,8579,bus-8580,8580,0.000809818471,0.041002304,0.0 + 0.0im,2.65786885,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7751-bus-7753-i_10231,true,bus-7751,7751,bus-7753,7753,0.000310375064,0.0236280926,0.0 + 0.0im,4.61275479,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8178-bus-8180-i_10455,true,bus-8178,8178,bus-8180,8180,0.00690767711,0.21465763,0.0 + 0.0im,0.5075226349999999,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8167-bus-8166-i_10449,true,bus-8167,8167,bus-8166,8166,0.0154456752,0.38614188,0.0 + 0.0im,0.28205411,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8172-bus-8173-i_10452,true,bus-8172,8172,bus-8173,8173,0.0217825809,0.544564523,0.0 + 0.0im,0.2,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8328-bus-8329-i_10535,true,bus-8328,8328,bus-8329,8329,0.000760178682,0.0389211485,0.0 + 0.0im,2.8,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-7782-bus-7781-i_10246,true,bus-7782,7782,bus-7781,7781,0.012552803,0.313820074,0.0 + 0.0im,0.34705525049999997,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8002-bus-8001-i_10363,true,bus-8002,8002,bus-8001,8001,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8718-bus-8717-i_10740,true,bus-8718,8718,bus-8717,8717,0.0124471891,0.311179727,0.0 + 0.0im,0.35,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7707-bus-7708-i_10208,true,bus-7707,7707,bus-7708,7708,0.000265571554,0.0201834381,0.0 + 0.0im,5.4,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8206-bus-8205-i_10469,true,bus-8206,8206,bus-8205,8205,0.0187214712,0.46803678,0.0 + 0.0im,0.2327015935,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8646-bus-8648-i_10704,true,bus-8646,8646,bus-8648,8648,0.000468323315,0.0290537423,0.0 + 0.0im,3.75118086,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-7853-bus-7852-i_10285,true,bus-7853,7853,bus-7852,7852,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8706-bus-8705-i_10733,true,bus-8706,8706,bus-8705,8705,0.00259443077,0.0955788294,0.0 + 0.0im,1.14,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8414-bus-8415-i_10581,true,bus-8414,8414,bus-8415,8415,0.00186818192,0.0728185144,0.0 + 0.0im,1.49637969,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8770-bus-8769-i_10770,true,bus-8770,8770,bus-8769,8769,0.00150412853,0.0685280958,0.0 + 0.0im,2.13,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8244-bus-8245-i_10490,true,bus-8244,8244,bus-8245,8245,0.0020611126,0.0789099148,0.0 + 0.0im,1.3808510250000001,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8340-bus-8339-i_10543,true,bus-8340,8340,bus-8339,8339,0.000109698957,0.00877591659,0.0 + 0.0im,33.270278600000005,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-8726-bus-8725-i_10744,true,bus-8726,8726,bus-8725,8725,0.029176668,0.7294167,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8028-bus-8029-i_10377,true,bus-8028,8028,bus-8029,8029,0.00455783923,0.151320262,0.0 + 0.0im,0.72,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8837-bus-8836-i_10806,true,bus-8837,8837,bus-8836,8836,0.0192275429,0.480688573,0.0 + 0.0im,0.3034882625,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7952-bus-7953-i_10337,true,bus-7952,7952,bus-7953,7953,0.0100399646,0.250999116,0.0 + 0.0im,0.43391748300000005,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8612-bus-8611-i_10685,true,bus-8612,8612,bus-8611,8611,0.029176668,0.7294167,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8271-bus-8270-i_10503,true,bus-8271,8271,bus-8270,8270,0.000642417177,0.0339462979,0.0 + 0.0im,3.21037914,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8814-bus-8813-i_10794,true,bus-8814,8814,bus-8813,8813,0.0103726576,0.259316439,0.0 + 0.0im,0.42,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8596-bus-8595-i_10677,true,bus-8596,8596,bus-8595,8595,0.0167558315,0.418895787,0.0 + 0.0im,0.26,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8197-bus-8198-i_10465,true,bus-8197,8197,bus-8198,8198,0.00628831837,0.198082029,0.0 + 0.0im,0.55,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8163-bus-8162-i_10447,true,bus-8163,8163,bus-8162,8162,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8777-bus-8776-i_10773,true,bus-8777,8777,bus-8776,8776,0.0131371067,0.328427667,0.0 + 0.0im,0.44418712149999995,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8651-bus-8652-i_10706,true,bus-8651,8651,bus-8652,8652,0.0018926977,0.0735948201,0.0 + 0.0im,1.480592945,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8157-bus-8159-i_10445,true,bus-8157,8157,bus-8159,8159,0.000210510235,0.0168081031,0.0 + 0.0im,6.4844588,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8745-bus-8744-i_10756,true,bus-8745,8745,bus-8744,8744,0.00394851689,0.13461863,0.0 + 0.0im,0.809346695,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8548-bus-8547-i_10653,true,bus-8548,8548,bus-8547,8547,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7915-bus-7916-i_10317,true,bus-7915,7915,bus-7916,7916,0.000532788561,0.0303400627,0.0 + 0.0im,3.592055775,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8553-bus-8554-i_10656,true,bus-8553,8553,bus-8554,8554,0.0217825809,0.544564523,0.0 + 0.0im,0.2,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8598-bus-8597-i_10678,true,bus-8598,8598,bus-8597,8597,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7722-bus-7721-i_10215,true,bus-7722,7722,bus-7721,7721,0.00177974825,0.0703000558,0.0 + 0.0im,1.55,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7996-bus-7995-i_10360,true,bus-7996,7996,bus-7995,7995,0.00686865242,0.21361509,0.0 + 0.0im,0.51,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8419-bus-8422-i_10585,true,bus-8419,8419,bus-8422,8422,0.000625486076,0.0332258204,0.0 + 0.0im,3.28,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8262-bus-8261-i_10500,true,bus-8262,8262,bus-8261,8261,0.000189671536,0.0148512812,0.0 + 0.0im,9.83,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-8321-bus-8320-i_10531,true,bus-8321,8321,bus-8320,8320,0.00163866969,0.0662717449,0.0 + 0.0im,1.644240605,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8854-bus-8855-i_10815,true,bus-8854,8854,bus-8855,8855,0.00327288254,0.115870779,0.0 + 0.0im,0.9403280549999999,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8291-bus-8290-i_10515,true,bus-8291,8291,bus-8290,8290,0.00781228818,0.248918864,0.0 + 0.0im,0.5862478449999999,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8434-bus-8433-i_10592,true,bus-8434,8434,bus-8433,8433,0.00642846591,0.211496528,0.0 + 0.0im,0.69,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8422-bus-8421-i_10584,true,bus-8422,8422,bus-8421,8421,0.00388508894,0.132870042,0.0 + 0.0im,0.82,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8185-bus-8186-i_10459,true,bus-8185,8185,bus-8186,8186,0.000232004468,0.0177366255,0.0 + 0.0im,6.14494995,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8558-bus-8557-i_10658,true,bus-8558,8558,bus-8557,8557,0.00283755686,0.108110916,0.0 + 0.0im,1.35,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8738-bus-8737-i_10752,true,bus-8738,8738,bus-8737,8737,0.029176668,0.7294167,0.0 + 0.0im,0.2,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-8780-bus-8781-i_10776,true,bus-8780,8780,bus-8781,8781,0.00125998939,0.0551403744,0.0 + 0.0im,1.976257055,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8648-bus-8647-i_10703,true,bus-8648,8648,bus-8647,8647,0.00362014204,0.132524783,0.0 + 0.0im,1.101269925,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8650-bus-8649-i_10705,true,bus-8650,8650,bus-8649,8649,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8818-bus-8817-i_10796,true,bus-8818,8818,bus-8817,8817,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8864-bus-8863-i_10820,true,bus-8864,8864,bus-8863,8863,9.42591652e-5,0.00754073322,0.0 + 0.0im,19.36,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-8790-bus-8791-i_10781,true,bus-8790,8790,bus-8791,8791,0.00140771168,0.0595462042,0.0 + 0.0im,1.83,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8122-bus-8121-i_10425,true,bus-8122,8122,bus-8121,8121,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7865-bus-7864-i_10291,true,bus-7865,7865,bus-7864,7864,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8369-bus-8371-i_10558,true,bus-8369,8369,bus-8371,8371,0.00303971311,0.109327036,0.0 + 0.0im,0.9966235,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8569-bus-8570-i_10664,true,bus-8569,8569,bus-8570,8570,0.000270519118,0.021371326,0.0 + 0.0im,5.0998833,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8124-bus-8123-i_10427,true,bus-8124,8124,bus-8123,8123,0.000256972771,0.0181263037,0.0 + 0.0im,8.0537838,500.0,230.0,500.0,230.0,0,0,0.0,0.0
bus-8843-bus-8842-i_10809,true,bus-8843,8843,bus-8842,8842,0.00157647364,0.064477772,0.0 + 0.0im,1.69,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8750-bus-8751-i_10759,true,bus-8750,8750,bus-8751,8751,0.000207544706,0.0155035895,0.0 + 0.0im,7.03,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8204-bus-8206-i_10470,true,bus-8204,8204,bus-8206,8206,0.00285868197,0.103770155,0.0 + 0.0im,1.05,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-8442-bus-8441-i_10596,true,bus-8442,8442,bus-8441,8441,0.0052038806,0.177972717,0.0 + 0.0im,0.82,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8037-bus-8036-i_10381,true,bus-8037,8037,bus-8036,8036,0.00983771753,0.245942938,0.0 + 0.0im,0.442838104,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-7805-bus-7806-i_10260,true,bus-7805,7805,bus-7806,7806,0.00132393443,0.0570588509,0.0 + 0.0im,1.909794335,230.0,115.0,230.0,115.0,0,0,0.0,0.0
bus-7937-bus-7938-i_10329,true,bus-7937,7937,bus-7938,7938,0.00209956901,0.0801195535,0.0 + 0.0im,1.36,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-8123-bus-8125-i_10426,true,bus-8123,8123,bus-8125,8125,0.000475784363,0.0292103175,0.0 + 0.0im,3.73106331,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7778-bus-7779-i_10245,true,bus-7778,7778,bus-7779,7779,0.00671499359,0.2095078,0.0 + 0.0im,0.52,230.0,66.0,230.0,66.0,0,0,0.0,0.0
bus-7687-bus-7686-i_10197,true,bus-7687,7687,bus-7686,7686,0.0185772694,0.464431734,0.0 + 0.0im,0.46901577299999997,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8304-bus-8303-i_10522,true,bus-8304,8304,bus-8303,8303,0.0217825809,0.544564523,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8592-bus-8591-i_10675,true,bus-8592,8592,bus-8591,8591,0.0147710823,0.369277059,0.0 + 0.0im,0.2949354745,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8683-bus-8682-i_10722,true,bus-8683,8683,bus-8682,8682,0.00488474611,0.160219672,0.0 + 0.0im,0.68,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8760-bus-8759-i_10763,true,bus-8760,8760,bus-8759,8759,0.00204243821,0.08879913,0.0 + 0.0im,1.947702155,115.0,66.0,115.0,66.0,0,0,0.0,0.0
bus-8452-bus-8451-i_10601,true,bus-8452,8452,bus-8451,8451,0.029176668,0.7294167,0.0 + 0.0im,0.2,115.0,66.0,115.0,66.0,0,0,0.0,0.0
